Time,Severity of Accident,Number of Accidents,Month,Year
13:00,ΒΑΡΙΑ,0,March,2020
13:00,ΕΛΑΦΡΑ,36,March,2020
13:00,ΝΕΚΡΟΙ,2,April,2020
13:00,ΒΑΡΙΑ,5,April,2020
13:00,ΕΛΑΦΡΑ,19,April,2020
13:00,ΝΕΚΡΟΙ,4,May,2020
13:00,ΒΑΡΙΑ,0,May,2020
13:00,ΕΛΑΦΡΑ,59,May,2020
13:00,ΝΕΚΡΟΙ,3,June,2020
13:00,ΒΑΡΙΑ,2,June,2020
13:00,ΕΛΑΦΡΑ,61,June,2020
13:00,ΝΕΚΡΟΙ,1,July,2020
13:00,ΒΑΡΙΑ,1,July,2020
13:00,ΕΛΑΦΡΑ,77,July,2020
13:00,ΝΕΚΡΟΙ,0,August,2020
13:00,ΒΑΡΙΑ,2,August,2020
13:00,ΕΛΑΦΡΑ,66,August,2020
13:00,ΝΕΚΡΟΙ,1,September,2020
13:00,ΒΑΡΙΑ,2,September,2020
13:00,ΕΛΑΦΡΑ,71,September,2020
13:00,ΝΕΚΡΟΙ,1,October,2020
13:00,ΒΑΡΙΑ,5,October,2020
13:00,ΕΛΑΦΡΑ,63,October,2020
13:00,ΝΕΚΡΟΙ,2,November,2020
13:00,ΒΑΡΙΑ,1,November,2020
13:00,ΕΛΑΦΡΑ,58,November,2020
13:00,ΝΕΚΡΟΙ,1,December,2020
13:00,ΒΑΡΙΑ,1,December,2020
13:00,ΕΛΑΦΡΑ,45,December,2020
14:00,ΝΕΚΡΟΙ,3,January,2020
14:00,ΒΑΡΙΑ,1,January,2020
14:00,ΕΛΑΦΡΑ,62,January,2020
14:00,ΝΕΚΡΟΙ,1,February,2020
14:00,ΒΑΡΙΑ,1,February,2020
14:00,ΕΛΑΦΡΑ,76,February,2020
14:00,ΝΕΚΡΟΙ,1,March,2020
14:00,ΒΑΡΙΑ,3,March,2020
14:00,ΕΛΑΦΡΑ,44,March,2020
14:00,ΝΕΚΡΟΙ,3,April,2020
14:00,ΒΑΡΙΑ,2,April,2020
14:00,ΕΛΑΦΡΑ,34,April,2020
14:00,ΝΕΚΡΟΙ,7,May,2020
14:00,ΒΑΡΙΑ,4,May,2020
14:00,ΕΛΑΦΡΑ,70,May,2020
14:00,ΝΕΚΡΟΙ,5,June,2020
14:00,ΒΑΡΙΑ,2,June,2020
14:00,ΕΛΑΦΡΑ,67,June,2020
14:00,ΝΕΚΡΟΙ,4,July,2020
14:00,ΒΑΡΙΑ,1,July,2020
14:00,ΕΛΑΦΡΑ,56,July,2020
14:00,ΝΕΚΡΟΙ,3,August,2020
14:00,ΒΑΡΙΑ,3,August,2020
14:00,ΕΛΑΦΡΑ,54,August,2020
14:00,ΝΕΚΡΟΙ,4,September,2020
14:00,ΒΑΡΙΑ,6,September,2020
14:00,ΕΛΑΦΡΑ,70,September,2020
14:00,ΝΕΚΡΟΙ,4,October,2020
14:00,ΒΑΡΙΑ,8,October,2020
14:00,ΕΛΑΦΡΑ,68,October,2020
14:00,ΝΕΚΡΟΙ,1,November,2020
14:00,ΒΑΡΙΑ,2,November,2020
14:00,ΕΛΑΦΡΑ,60,November,2020
14:00,ΝΕΚΡΟΙ,5,December,2020
14:00,ΒΑΡΙΑ,2,December,2020
14:00,ΕΛΑΦΡΑ,45,December,2020
15:00,ΝΕΚΡΟΙ,1,January,2020
15:00,ΒΑΡΙΑ,0,January,2020
15:00,ΕΛΑΦΡΑ,73,January,2020
15:00,ΝΕΚΡΟΙ,0,February,2020
15:00,ΒΑΡΙΑ,2,February,2020
15:00,ΕΛΑΦΡΑ,71,February,2020
15:00,ΝΕΚΡΟΙ,0,March,2020
15:00,ΒΑΡΙΑ,2,March,2020
15:00,ΕΛΑΦΡΑ,54,March,2020
15:00,ΝΕΚΡΟΙ,2,April,2020
15:00,ΒΑΡΙΑ,2,April,2020
15:00,ΕΛΑΦΡΑ,20,April,2020
15:00,ΝΕΚΡΟΙ,1,May,2020
15:00,ΒΑΡΙΑ,1,May,2020
15:00,ΕΛΑΦΡΑ,61,May,2020
15:00,ΝΕΚΡΟΙ,2,June,2020
15:00,ΒΑΡΙΑ,7,June,2020
15:00,ΕΛΑΦΡΑ,64,June,2020
15:00,ΝΕΚΡΟΙ,4,July,2020
15:00,ΒΑΡΙΑ,2,July,2020
15:00,ΕΛΑΦΡΑ,52,July,2020
15:00,ΝΕΚΡΟΙ,4,August,2020
15:00,ΒΑΡΙΑ,2,August,2020
15:00,ΕΛΑΦΡΑ,61,August,2020
15:00,ΝΕΚΡΟΙ,2,September,2020
15:00,ΒΑΡΙΑ,0,September,2020
15:00,ΕΛΑΦΡΑ,78,September,2020
15:00,ΝΕΚΡΟΙ,3,October,2020
15:00,ΒΑΡΙΑ,1,October,2020
15:00,ΕΛΑΦΡΑ,64,October,2020
15:00,ΝΕΚΡΟΙ,5,November,2020
15:00,ΒΑΡΙΑ,2,November,2020
15:00,ΕΛΑΦΡΑ,40,November,2020
15:00,ΝΕΚΡΟΙ,1,December,2020
15:00,ΒΑΡΙΑ,0,December,2020
15:00,ΕΛΑΦΡΑ,36,December,2020
16:00,ΝΕΚΡΟΙ,3,January,2020
16:00,ΒΑΡΙΑ,3,January,2020
16:00,ΕΛΑΦΡΑ,42,January,2020
16:00,ΝΕΚΡΟΙ,1,February,2020
16:00,ΒΑΡΙΑ,2,February,2020
16:00,ΕΛΑΦΡΑ,44,February,2020
16:00,ΝΕΚΡΟΙ,0,March,2020
16:00,ΒΑΡΙΑ,3,March,2020
16:00,ΕΛΑΦΡΑ,42,March,2020
16:00,ΝΕΚΡΟΙ,2,April,2020
16:00,ΒΑΡΙΑ,1,April,2020
16:00,ΕΛΑΦΡΑ,23,April,2020
16:00,ΝΕΚΡΟΙ,1,May,2020
16:00,ΒΑΡΙΑ,2,May,2020
16:00,ΕΛΑΦΡΑ,32,May,2020
16:00,ΝΕΚΡΟΙ,3,June,2020
16:00,ΒΑΡΙΑ,2,June,2020
16:00,ΕΛΑΦΡΑ,55,June,2020
16:00,ΝΕΚΡΟΙ,4,July,2020
16:00,ΒΑΡΙΑ,5,July,2020
16:00,ΕΛΑΦΡΑ,63,July,2020
16:00,ΝΕΚΡΟΙ,3,August,2020
16:00,ΒΑΡΙΑ,2,August,2020
16:00,ΕΛΑΦΡΑ,46,August,2020
16:00,ΝΕΚΡΟΙ,5,September,2020
16:00,ΒΑΡΙΑ,2,September,2020
16:00,ΕΛΑΦΡΑ,67,September,2020
16:00,ΝΕΚΡΟΙ,4,October,2020
16:00,ΒΑΡΙΑ,4,October,2020
16:00,ΕΛΑΦΡΑ,61,October,2020
16:00,ΝΕΚΡΟΙ,2,November,2020
16:00,ΒΑΡΙΑ,5,November,2020
16:00,ΕΛΑΦΡΑ,42,November,2020
16:00,ΝΕΚΡΟΙ,0,December,2020
16:00,ΒΑΡΙΑ,2,December,2020
16:00,ΕΛΑΦΡΑ,44,December,2020
17:00,ΝΕΚΡΟΙ,3,January,2020
17:00,ΒΑΡΙΑ,1,January,2020
17:00,ΕΛΑΦΡΑ,32,January,2020
17:00,ΝΕΚΡΟΙ,7,February,2020
17:00,ΒΑΡΙΑ,3,February,2020
17:00,ΕΛΑΦΡΑ,52,February,2020
17:00,ΝΕΚΡΟΙ,1,March,2020
17:00,ΒΑΡΙΑ,0,March,2020
17:00,ΕΛΑΦΡΑ,31,March,2020
17:00,ΝΕΚΡΟΙ,2,April,2020
17:00,ΒΑΡΙΑ,2,April,2020
17:00,ΕΛΑΦΡΑ,20,April,2020
17:00,ΝΕΚΡΟΙ,2,May,2020
17:00,ΒΑΡΙΑ,1,May,2020
17:00,ΕΛΑΦΡΑ,44,May,2020
17:00,ΝΕΚΡΟΙ,4,June,2020
17:00,ΒΑΡΙΑ,3,June,2020
17:00,ΕΛΑΦΡΑ,62,June,2020
17:00,ΝΕΚΡΟΙ,1,July,2020
17:00,ΒΑΡΙΑ,4,July,2020
17:00,ΕΛΑΦΡΑ,62,July,2020
17:00,ΝΕΚΡΟΙ,2,August,2020
17:00,ΒΑΡΙΑ,3,August,2020
17:00,ΕΛΑΦΡΑ,59,August,2020
17:00,ΝΕΚΡΟΙ,2,September,2020
17:00,ΒΑΡΙΑ,4,September,2020
17:00,ΕΛΑΦΡΑ,56,September,2020
17:00,ΝΕΚΡΟΙ,4,October,2020
17:00,ΒΑΡΙΑ,2,October,2020
17:00,ΕΛΑΦΡΑ,38,October,2020
17:00,ΝΕΚΡΟΙ,2,November,2020
17:00,ΒΑΡΙΑ,2,November,2020
17:00,ΕΛΑΦΡΑ,33,November,2020
17:00,ΝΕΚΡΟΙ,3,December,2020
17:00,ΒΑΡΙΑ,1,December,2020
17:00,ΕΛΑΦΡΑ,35,December,2020
18:00,ΝΕΚΡΟΙ,3,January,2020
18:00,ΒΑΡΙΑ,2,January,2020
18:00,ΕΛΑΦΡΑ,56,January,2020
18:00,ΝΕΚΡΟΙ,4,February,2020
18:00,ΒΑΡΙΑ,3,February,2020
18:00,ΕΛΑΦΡΑ,48,February,2020
18:00,ΝΕΚΡΟΙ,3,March,2020
18:00,ΒΑΡΙΑ,2,March,2020
18:00,ΕΛΑΦΡΑ,42,March,2020
18:00,ΝΕΚΡΟΙ,1,April,2020
18:00,ΒΑΡΙΑ,0,April,2020
18:00,ΕΛΑΦΡΑ,17,April,2020
18:00,ΝΕΚΡΟΙ,3,May,2020
18:00,ΒΑΡΙΑ,2,May,2020
18:00,ΕΛΑΦΡΑ,40,May,2020
18:00,ΝΕΚΡΟΙ,4,June,2020
18:00,ΒΑΡΙΑ,2,June,2020
18:00,ΕΛΑΦΡΑ,46,June,2020
18:00,ΝΕΚΡΟΙ,3,July,2020
18:00,ΒΑΡΙΑ,1,July,2020
18:00,ΕΛΑΦΡΑ,84,July,2020
18:00,ΝΕΚΡΟΙ,7,August,2020
18:00,ΒΑΡΙΑ,2,August,2020
18:00,ΕΛΑΦΡΑ,65,August,2020
18:00,ΝΕΚΡΟΙ,3,September,2020
18:00,ΒΑΡΙΑ,4,September,2020
18:00,ΕΛΑΦΡΑ,60,September,2020
18:00,ΝΕΚΡΟΙ,3,October,2020
18:00,ΒΑΡΙΑ,1,October,2020
18:00,ΕΛΑΦΡΑ,63,October,2020
18:00,ΝΕΚΡΟΙ,6,November,2020
18:00,ΒΑΡΙΑ,3,November,2020
18:00,ΕΛΑΦΡΑ,52,November,2020
18:00,ΝΕΚΡΟΙ,1,December,2020
18:00,ΒΑΡΙΑ,2,December,2020
18:00,ΕΛΑΦΡΑ,39,December,2020
19:00,ΝΕΚΡΟΙ,2,January,2020
19:00,ΒΑΡΙΑ,5,January,2020
19:00,ΕΛΑΦΡΑ,52,January,2020
19:00,ΝΕΚΡΟΙ,3,February,2020
19:00,ΒΑΡΙΑ,5,February,2020
19:00,ΕΛΑΦΡΑ,59,February,2020
19:00,ΝΕΚΡΟΙ,2,March,2020
19:00,ΒΑΡΙΑ,1,March,2020
19:00,ΕΛΑΦΡΑ,27,March,2020
19:00,ΝΕΚΡΟΙ,0,April,2020
19:00,ΒΑΡΙΑ,0,April,2020
19:00,ΕΛΑΦΡΑ,16,April,2020
19:00,ΝΕΚΡΟΙ,2,May,2020
19:00,ΒΑΡΙΑ,2,May,2020
19:00,ΕΛΑΦΡΑ,52,May,2020
19:00,ΝΕΚΡΟΙ,3,June,2020
19:00,ΒΑΡΙΑ,0,June,2020
19:00,ΕΛΑΦΡΑ,65,June,2020
19:00,ΝΕΚΡΟΙ,5,July,2020
19:00,ΒΑΡΙΑ,4,July,2020
19:00,ΕΛΑΦΡΑ,75,July,2020
19:00,ΝΕΚΡΟΙ,1,August,2020
19:00,ΒΑΡΙΑ,1,August,2020
19:00,ΕΛΑΦΡΑ,54,August,2020
19:00,ΝΕΚΡΟΙ,3,September,2020
19:00,ΒΑΡΙΑ,1,September,2020
19:00,ΕΛΑΦΡΑ,77,September,2020
19:00,ΝΕΚΡΟΙ,4,October,2020
19:00,ΒΑΡΙΑ,3,October,2020
19:00,ΕΛΑΦΡΑ,48,October,2020
19:00,ΝΕΚΡΟΙ,2,November,2020
19:00,ΒΑΡΙΑ,0,November,2020
19:00,ΕΛΑΦΡΑ,35,November,2020
19:00,ΝΕΚΡΟΙ,2,December,2020
19:00,ΒΑΡΙΑ,4,December,2020
19:00,ΕΛΑΦΡΑ,46,December,2020
20:00,ΝΕΚΡΟΙ,4,January,2020
20:00,ΒΑΡΙΑ,1,January,2020
20:00,ΕΛΑΦΡΑ,54,January,2020
20:00,ΝΕΚΡΟΙ,1,February,2020
20:00,ΒΑΡΙΑ,1,February,2020
20:00,ΕΛΑΦΡΑ,48,February,2020
20:00,ΝΕΚΡΟΙ,1,March,2020
20:00,ΒΑΡΙΑ,2,March,2020
20:00,ΕΛΑΦΡΑ,28,March,2020
20:00,ΝΕΚΡΟΙ,0,April,2020
20:00,ΒΑΡΙΑ,0,April,2020
20:00,ΕΛΑΦΡΑ,17,April,2020
20:00,ΝΕΚΡΟΙ,1,May,2020
20:00,ΒΑΡΙΑ,0,May,2020
20:00,ΕΛΑΦΡΑ,43,May,2020
20:00,ΝΕΚΡΟΙ,3,June,2020
20:00,ΒΑΡΙΑ,3,June,2020
20:00,ΕΛΑΦΡΑ,52,June,2020
20:00,ΝΕΚΡΟΙ,2,July,2020
20:00,ΒΑΡΙΑ,1,July,2020
20:00,ΕΛΑΦΡΑ,53,July,2020
20:00,ΝΕΚΡΟΙ,2,August,2020
20:00,ΒΑΡΙΑ,1,August,2020
20:00,ΕΛΑΦΡΑ,56,August,2020
20:00,ΝΕΚΡΟΙ,5,September,2020
20:00,ΒΑΡΙΑ,3,September,2020
20:00,ΕΛΑΦΡΑ,52,September,2020
20:00,ΝΕΚΡΟΙ,5,October,2020
20:00,ΒΑΡΙΑ,6,October,2020
20:00,ΕΛΑΦΡΑ,76,October,2020
20:00,ΝΕΚΡΟΙ,2,November,2020
20:00,ΒΑΡΙΑ,1,November,2020
20:00,ΕΛΑΦΡΑ,33,November,2020
20:00,ΝΕΚΡΟΙ,1,December,2020
20:00,ΒΑΡΙΑ,1,December,2020
20:00,ΕΛΑΦΡΑ,30,December,2020
21:00,ΝΕΚΡΟΙ,2,January,2020
21:00,ΒΑΡΙΑ,5,January,2020
21:00,ΕΛΑΦΡΑ,30,January,2020
21:00,ΝΕΚΡΟΙ,3,February,2020
21:00,ΒΑΡΙΑ,4,February,2020
21:00,ΕΛΑΦΡΑ,42,February,2020
21:00,ΝΕΚΡΟΙ,1,March,2020
21:00,ΒΑΡΙΑ,2,March,2020
21:00,ΕΛΑΦΡΑ,26,March,2020
21:00,ΝΕΚΡΟΙ,0,April,2020
21:00,ΒΑΡΙΑ,1,April,2020
21:00,ΕΛΑΦΡΑ,12,April,2020
21:00,ΝΕΚΡΟΙ,6,May,2020
21:00,ΒΑΡΙΑ,2,May,2020
21:00,ΕΛΑΦΡΑ,38,May,2020
21:00,ΝΕΚΡΟΙ,4,June,2020
21:00,ΒΑΡΙΑ,7,June,2020
21:00,ΕΛΑΦΡΑ,65,June,2020
21:00,ΝΕΚΡΟΙ,4,July,2020
21:00,ΒΑΡΙΑ,5,July,2020
21:00,ΕΛΑΦΡΑ,44,July,2020
21:00,ΝΕΚΡΟΙ,5,August,2020
21:00,ΒΑΡΙΑ,4,August,2020
21:00,ΕΛΑΦΡΑ,49,August,2020
21:00,ΝΕΚΡΟΙ,6,September,2020
21:00,ΒΑΡΙΑ,2,September,2020
21:00,ΕΛΑΦΡΑ,58,September,2020
21:00,ΝΕΚΡΟΙ,1,October,2020
21:00,ΒΑΡΙΑ,6,October,2020
21:00,ΕΛΑΦΡΑ,73,October,2020
21:00,ΝΕΚΡΟΙ,3,November,2020
21:00,ΒΑΡΙΑ,3,November,2020
21:00,ΕΛΑΦΡΑ,33,November,2020
21:00,ΝΕΚΡΟΙ,2,December,2020
21:00,ΒΑΡΙΑ,3,December,2020
21:00,ΕΛΑΦΡΑ,22,December,2020
22:00,ΝΕΚΡΟΙ,3,January,2020
22:00,ΒΑΡΙΑ,2,January,2020
22:00,ΕΛΑΦΡΑ,41,January,2020
22:00,ΝΕΚΡΟΙ,3,February,2020
22:00,ΒΑΡΙΑ,2,February,2020
22:00,ΕΛΑΦΡΑ,34,February,2020
22:00,ΝΕΚΡΟΙ,1,March,2020
22:00,ΒΑΡΙΑ,1,March,2020
22:00,ΕΛΑΦΡΑ,10,March,2020
22:00,ΝΕΚΡΟΙ,0,April,2020
22:00,ΒΑΡΙΑ,2,April,2020
22:00,ΕΛΑΦΡΑ,5,April,2020
22:00,ΝΕΚΡΟΙ,1,May,2020
22:00,ΒΑΡΙΑ,0,May,2020
22:00,ΕΛΑΦΡΑ,58,May,2020
22:00,ΝΕΚΡΟΙ,2,June,2020
22:00,ΒΑΡΙΑ,4,June,2020
22:00,ΕΛΑΦΡΑ,61,June,2020
22:00,ΝΕΚΡΟΙ,2,July,2020
22:00,ΒΑΡΙΑ,2,July,2020
22:00,ΕΛΑΦΡΑ,53,July,2020
22:00,ΝΕΚΡΟΙ,3,August,2020
22:00,ΒΑΡΙΑ,5,August,2020
22:00,ΕΛΑΦΡΑ,74,August,2020
22:00,ΝΕΚΡΟΙ,5,September,2020
22:00,ΒΑΡΙΑ,4,September,2020
22:00,ΕΛΑΦΡΑ,44,September,2020
22:00,ΝΕΚΡΟΙ,5,October,2020
22:00,ΒΑΡΙΑ,3,October,2020
22:00,ΕΛΑΦΡΑ,45,October,2020
22:00,ΝΕΚΡΟΙ,2,November,2020
22:00,ΒΑΡΙΑ,0,November,2020
22:00,ΕΛΑΦΡΑ,23,November,2020
22:00,ΝΕΚΡΟΙ,1,December,2020
22:00,ΒΑΡΙΑ,2,December,2020
22:00,ΕΛΑΦΡΑ,19,December,2020
23:00,ΝΕΚΡΟΙ,1,January,2020
23:00,ΒΑΡΙΑ,2,January,2020
23:00,ΕΛΑΦΡΑ,32,January,2020
23:00,ΝΕΚΡΟΙ,0,February,2020
23:00,ΒΑΡΙΑ,0,February,2020
23:00,ΕΛΑΦΡΑ,38,February,2020
23:00,ΝΕΚΡΟΙ,0,March,2020
23:00,ΒΑΡΙΑ,1,March,2020
23:00,ΕΛΑΦΡΑ,17,March,2020
23:00,ΝΕΚΡΟΙ,1,April,2020
23:00,ΒΑΡΙΑ,2,April,2020
23:00,ΕΛΑΦΡΑ,10,April,2020
23:00,ΝΕΚΡΟΙ,3,May,2020
23:00,ΒΑΡΙΑ,3,May,2020
23:00,ΕΛΑΦΡΑ,32,May,2020
23:00,ΝΕΚΡΟΙ,2,June,2020
23:00,ΒΑΡΙΑ,6,June,2020
23:00,ΕΛΑΦΡΑ,37,June,2020
23:00,ΝΕΚΡΟΙ,3,July,2020
23:00,ΒΑΡΙΑ,7,July,2020
23:00,ΕΛΑΦΡΑ,44,July,2020
23:00,ΝΕΚΡΟΙ,4,August,2020
23:00,ΒΑΡΙΑ,3,August,2020
23:00,ΕΛΑΦΡΑ,38,August,2020
23:00,ΝΕΚΡΟΙ,1,September,2020
23:00,ΒΑΡΙΑ,6,September,2020
23:00,ΕΛΑΦΡΑ,42,September,2020
23:00,ΝΕΚΡΟΙ,4,October,2020
23:00,ΒΑΡΙΑ,6,October,2020
23:00,ΕΛΑΦΡΑ,35,October,2020
23:00,ΝΕΚΡΟΙ,3,November,2020
23:00,ΒΑΡΙΑ,0,November,2020
23:00,ΕΛΑΦΡΑ,6,November,2020
23:00,ΝΕΚΡΟΙ,1,December,2020
23:00,ΒΑΡΙΑ,0,December,2020
23:00,ΕΛΑΦΡΑ,20,December,2020
00:00,ΝΕΚΡΟΙ,2,January,2021
00:00,ΒΑΡΙΑ,0,January,2021
00:00,ΕΛΑΦΡΑ,7,January,2021
00:00,ΝΕΚΡΟΙ,0,February,2021
00:00,ΒΑΡΙΑ,0,February,2021
00:00,ΕΛΑΦΡΑ,5,February,2021
00:00,ΝΕΚΡΟΙ,0,March,2021
00:00,ΒΑΡΙΑ,0,March,2021
00:00,ΕΛΑΦΡΑ,7,March,2021
00:00,ΝΕΚΡΟΙ,0,April,2021
00:00,ΒΑΡΙΑ,3,April,2021
00:00,ΕΛΑΦΡΑ,16,April,2021
00:00,ΝΕΚΡΟΙ,0,May,2021
00:00,ΒΑΡΙΑ,2,May,2021
00:00,ΕΛΑΦΡΑ,33,May,2021
00:00,ΝΕΚΡΟΙ,2,June,2021
00:00,ΒΑΡΙΑ,2,June,2021
00:00,ΕΛΑΦΡΑ,40,June,2021
00:00,ΝΕΚΡΟΙ,3,July,2021
00:00,ΒΑΡΙΑ,6,July,2021
00:00,ΕΛΑΦΡΑ,51,July,2021
00:00,ΝΕΚΡΟΙ,3,August,2021
00:00,ΒΑΡΙΑ,2,August,2021
00:00,ΕΛΑΦΡΑ,53,August,2021
00:00,ΝΕΚΡΟΙ,0,September,2021
00:00,ΒΑΡΙΑ,2,September,2021
00:00,ΕΛΑΦΡΑ,20,September,2021
00:00,ΝΕΚΡΟΙ,3,October,2021
00:00,ΒΑΡΙΑ,2,October,2021
00:00,ΕΛΑΦΡΑ,27,October,2021
00:00,ΝΕΚΡΟΙ,0,November,2021
00:00,ΒΑΡΙΑ,3,November,2021
00:00,ΕΛΑΦΡΑ,32,November,2021
00:00,ΝΕΚΡΟΙ,2,December,2021
00:00,ΒΑΡΙΑ,2,December,2021
00:00,ΕΛΑΦΡΑ,21,December,2021
01:00,ΝΕΚΡΟΙ,1,January,2021
01:00,ΒΑΡΙΑ,2,January,2021
01:00,ΕΛΑΦΡΑ,6,January,2021
01:00,ΝΕΚΡΟΙ,0,February,2021
01:00,ΒΑΡΙΑ,0,February,2021
01:00,ΕΛΑΦΡΑ,7,February,2021
01:00,ΝΕΚΡΟΙ,0,March,2021
01:00,ΒΑΡΙΑ,0,March,2021
01:00,ΕΛΑΦΡΑ,2,March,2021
01:00,ΝΕΚΡΟΙ,0,April,2021
01:00,ΒΑΡΙΑ,0,April,2021
01:00,ΕΛΑΦΡΑ,5,April,2021
01:00,ΝΕΚΡΟΙ,2,May,2021
01:00,ΒΑΡΙΑ,3,May,2021
01:00,ΕΛΑΦΡΑ,16,May,2021
01:00,ΝΕΚΡΟΙ,5,June,2021
01:00,ΒΑΡΙΑ,2,June,2021
01:00,ΕΛΑΦΡΑ,40,June,2021
01:00,ΝΕΚΡΟΙ,2,July,2021
01:00,ΒΑΡΙΑ,1,July,2021
01:00,ΕΛΑΦΡΑ,35,July,2021
01:00,ΝΕΚΡΟΙ,3,August,2021
01:00,ΒΑΡΙΑ,0,August,2021
01:00,ΕΛΑΦΡΑ,32,August,2021
01:00,ΝΕΚΡΟΙ,2,September,2021
01:00,ΒΑΡΙΑ,2,September,2021
01:00,ΕΛΑΦΡΑ,20,September,2021
01:00,ΝΕΚΡΟΙ,2,October,2021
01:00,ΒΑΡΙΑ,0,October,2021
01:00,ΕΛΑΦΡΑ,26,October,2021
01:00,ΝΕΚΡΟΙ,1,November,2021
01:00,ΒΑΡΙΑ,1,November,2021
01:00,ΕΛΑΦΡΑ,20,November,2021
01:00,ΝΕΚΡΟΙ,2,December,2021
01:00,ΒΑΡΙΑ,0,December,2021
01:00,ΕΛΑΦΡΑ,17,December,2021
02:00,ΝΕΚΡΟΙ,1,January,2021
02:00,ΒΑΡΙΑ,1,January,2021
02:00,ΕΛΑΦΡΑ,4,January,2021
02:00,ΝΕΚΡΟΙ,0,February,2021
02:00,ΒΑΡΙΑ,0,February,2021
02:00,ΕΛΑΦΡΑ,5,February,2021
02:00,ΝΕΚΡΟΙ,1,March,2021
02:00,ΒΑΡΙΑ,1,March,2021
02:00,ΕΛΑΦΡΑ,4,March,2021
02:00,ΝΕΚΡΟΙ,3,April,2021
02:00,ΒΑΡΙΑ,0,April,2021
02:00,ΕΛΑΦΡΑ,4,April,2021
02:00,ΝΕΚΡΟΙ,2,May,2021
02:00,ΒΑΡΙΑ,3,May,2021
02:00,ΕΛΑΦΡΑ,18,May,2021
02:00,ΝΕΚΡΟΙ,3,June,2021
02:00,ΒΑΡΙΑ,5,June,2021
02:00,ΕΛΑΦΡΑ,28,June,2021
02:00,ΝΕΚΡΟΙ,1,July,2021
02:00,ΒΑΡΙΑ,6,July,2021
02:00,ΕΛΑΦΡΑ,19,July,2021
02:00,ΝΕΚΡΟΙ,3,August,2021
02:00,ΒΑΡΙΑ,4,August,2021
02:00,ΕΛΑΦΡΑ,17,August,2021
02:00,ΝΕΚΡΟΙ,5,September,2021
02:00,ΒΑΡΙΑ,1,September,2021
02:00,ΕΛΑΦΡΑ,15,September,2021
02:00,ΝΕΚΡΟΙ,0,October,2021
02:00,ΒΑΡΙΑ,0,October,2021
02:00,ΕΛΑΦΡΑ,26,October,2021
02:00,ΝΕΚΡΟΙ,0,November,2021
02:00,ΒΑΡΙΑ,2,November,2021
02:00,ΕΛΑΦΡΑ,16,November,2021
02:00,ΝΕΚΡΟΙ,0,December,2021
02:00,ΒΑΡΙΑ,3,December,2021
02:00,ΕΛΑΦΡΑ,15,December,2021
03:00,ΝΕΚΡΟΙ,0,January,2021
03:00,ΒΑΡΙΑ,0,January,2021
03:00,ΕΛΑΦΡΑ,5,January,2021
03:00,ΝΕΚΡΟΙ,0,February,2021
03:00,ΒΑΡΙΑ,0,February,2021
03:00,ΕΛΑΦΡΑ,4,February,2021
03:00,ΝΕΚΡΟΙ,1,March,2021
03:00,ΒΑΡΙΑ,0,March,2021
03:00,ΕΛΑΦΡΑ,0,March,2021
03:00,ΝΕΚΡΟΙ,1,April,2021
03:00,ΒΑΡΙΑ,3,April,2021
03:00,ΕΛΑΦΡΑ,8,April,2021
03:00,ΝΕΚΡΟΙ,1,May,2021
03:00,ΒΑΡΙΑ,0,May,2021
03:00,ΕΛΑΦΡΑ,8,May,2021
03:00,ΝΕΚΡΟΙ,0,June,2021
03:00,ΒΑΡΙΑ,1,June,2021
03:00,ΕΛΑΦΡΑ,7,June,2021
03:00,ΝΕΚΡΟΙ,3,July,2021
03:00,ΒΑΡΙΑ,3,July,2021
03:00,ΕΛΑΦΡΑ,26,July,2021
03:00,ΝΕΚΡΟΙ,0,August,2021
03:00,ΒΑΡΙΑ,0,August,2021
03:00,ΕΛΑΦΡΑ,26,August,2021
03:00,ΝΕΚΡΟΙ,3,September,2021
03:00,ΒΑΡΙΑ,2,September,2021
03:00,ΕΛΑΦΡΑ,11,September,2021
03:00,ΝΕΚΡΟΙ,1,October,2021
03:00,ΒΑΡΙΑ,5,October,2021
03:00,ΕΛΑΦΡΑ,25,October,2021
03:00,ΝΕΚΡΟΙ,3,November,2021
03:00,ΒΑΡΙΑ,1,November,2021
03:00,ΕΛΑΦΡΑ,14,November,2021
03:00,ΝΕΚΡΟΙ,2,December,2021
03:00,ΒΑΡΙΑ,1,December,2021
03:00,ΕΛΑΦΡΑ,12,December,2021
04:00,ΝΕΚΡΟΙ,0,January,2021
04:00,ΒΑΡΙΑ,0,January,2021
04:00,ΕΛΑΦΡΑ,0,January,2021
04:00,ΝΕΚΡΟΙ,0,February,2021
04:00,ΒΑΡΙΑ,0,February,2021
04:00,ΕΛΑΦΡΑ,2,February,2021
04:00,ΝΕΚΡΟΙ,3,March,2021
04:00,ΒΑΡΙΑ,0,March,2021
04:00,ΕΛΑΦΡΑ,4,March,2021
04:00,ΝΕΚΡΟΙ,1,April,2021
04:00,ΒΑΡΙΑ,1,April,2021
04:00,ΕΛΑΦΡΑ,1,April,2021
04:00,ΝΕΚΡΟΙ,0,May,2021
04:00,ΒΑΡΙΑ,0,May,2021
04:00,ΕΛΑΦΡΑ,6,May,2021
04:00,ΝΕΚΡΟΙ,0,June,2021
04:00,ΒΑΡΙΑ,0,June,2021
04:00,ΕΛΑΦΡΑ,3,June,2021
